Time,Original_Signal,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2021/11/1 20:00,31.18,-5.42953748736525,9.698939151915841,-3.4607167107994043,2.654242496664643,1.9514091408038863,-3.4466111031920468,6.591751064060858,1.4232717310274634,0.25641125514462376,0.47391012037249824,3.6325074142517555,-4.002859132329252,20.837282059444384
2021/11/1 21:00,31.28,-4.835819000624734,13.07737094560652,-5.43020179005088,0.061991830903350476,2.698901272796931,-3.547270855291073,6.630803856967546,1.4280076700721478,0.2591124466018705,0.4661630273401829,3.6371918206993414,-4.003087367954491,20.836836142933286
2021/11/1 22:00,31.29,7.480121957305829,1.5625627002334594,-4.029024842443016,-2.743075929765677,3.3649313650328,-3.6395178129806665,6.666613423334967,1.4323712970665143,0.2617349581049806,0.4583379124058795,3.6418679277120543,-4.003313121476138,20.836390165469012
2021/11/1 23:00,2.13,-8.451076920300899,-13.198777349749387,-0.44039687111791137,-5.301938865435929,3.915448703525046,-3.7222673843342067,6.698992748328049,1.4363594975998253,0.26427837392759745,0.45043459790597096,3.646535734198828,-4.003536391658327,20.83594412711134
2021/11/2 0:00,31.53,9.248931676216849,-3.8925554346793083,3.3793350901006356,-7.0875341771170115,4.316402574287178,-3.794434977425052,6.727754817111698,1.4399691572613174,0.26674227834338643,0.4424529061768294,3.651195239068657,-4.0037571772651965,20.83549802792002
2021/11/2 1:00,30.85,-9.85672083329387,13.08575009441817,5.123987683567703,-7.568174731494521,4.533742263332747,-3.8549360003265702,6.752712614850832,1.4431971616402461,0.26912625562601844,0.43439265955480133,3.65584644123051,-4.003975477060896,20.83505186795483
2021/11/2 2:00,31.84,-4.48751900131745,9.46881351246606,3.2200363357491804,-6.409741048045159,4.542845921113416,-3.9027425104870064,6.773679126710364,1.4460403963258552,0.27142989004914575,0.4262536803762651,3.6604893395933513,-4.004191289809542,20.834605647275524
2021/11/2 3:00,30.95,10.705327085843273,-4.902030746822621,-0.6301964009489187,-4.068384257410344,4.356881792435986,-3.937127799456733,6.79046733785521,1.4484956986144788,0.2736528141793383,0.4180357909775956,3.6651239330661545,-4.004404614275281,20.83415936594186
2021/11/2 4:00,1.25,-11.081764281466793,-12.043842970139728,-3.905426192635519,-1.1978231430226947,3.998745532956142,-3.9577203545717348,6.802890233450281,1.4505596143228219,0.27579493657428644,0.40973882918367144,3.6697502205579107,-4.004615449222257,20.83371302401362
2021/11/2 5:00,31.54,11.491357634663064,-5.865163189309265,-4.6834800268998364,1.6250821307318333,3.491407434932201,-3.964235928524644,6.810773427414502,1.452228215534624,0.2778565775703983,0.40136269477360376,3.674368200977567,-4.004823793414601,20.83326662155055
2021/11/2 6:00,32.06,-0.7280880143894111,3.747410960112722,-3.437204871374534,4.129480569775724,2.857837790622522,-3.9564545014192696,6.814006761077909,1.4534973471935726,0.27983826915566257,0.39290730301501586,3.6789778732341176,-4.0050296456164505,20.83282015861242
2021/11/2 7:00,30.75,-11.734300500288034,9.97095296804535,-1.2328577916613908,6.1156785755669745,2.12100689228541,-3.9342393501240513,6.812561903923987,1.4543642592559891,0.28174060691665176,0.38437256917554796,3.6835792362365134,-4.00523300459195,20.832373635259003
2021/11/2 8:00,31.66,-12.885140063319678,9.41511528676406,0.9058114587823796,7.382557243685759,1.3038850321792266,-3.897530737622854,6.806481637106531,1.4548319217215617,0.2835643408416325,0.37575840852280606,3.6881722888937527,-4.00543386910523,20.831927051550053
2021/11/2 9:00,30.92,-10.362060704236697,5.2268115333067415,2.3213857222026304,7.72992415468547,0.4285160175890297,-3.846284745329524,6.795823091598093,1.4549046264537013,0.2853103676664216,0.3670647363244419,3.692757030114789,-4.005632237920418,20.83148040754532
2021/11/2 10:00,32.04,-5.09804999508365,1.8353886071937402,3.168549812535324,6.991713080949957,-0.48018421891091334,-3.7804574546579452,6.7806433983712555,1.4545866364765732,0.2869796129660579,0.35829146784807664,3.6973334588086004,-4.005828109801677,20.831033703304602
2021/11/2 11:00,31.52,-0.7001999242464994,-0.8677067463489632,3.622730346830993,5.157734786628225,-1.3719139689902984,-3.70000494702198,6.760999688398565,1.4538822148143469,0.28857299104620904,0.34943852963073496,3.7019015738841627,-4.006021483513129,20.830586938887635
2021/11/2 12:00,32.05,6.256709847495057,-3.833340109701638,3.630266334095915,2.4403095787311746,-2.18979345913648,-3.604883303835499,6.736949092652595,1.4527956244911842,0.29009137113489913,0.3405058932870646,3.706461374250444,-4.006212357818909,20.83014011435419
2021/11/2 13:00,31.54,11.933536755772094,-5.528014161655341,2.862029861637324,-0.6727753140311892,-2.8769429158368487,-3.4950486065123796,6.7085487421059025,1.4513311285312502,0.29153561119080895,0.33149354170108447,3.711012858816424,-4.006400731483165,20.829693229764032
2021/11/2 14:00,30.71,14.679745243812548,-3.9288294145339964,1.0372635733612796,-3.6101123936117463,-3.3764825655787507,-3.3704569364664794,6.675855767731067,1.4494929899587126,0.29290656917254265,0.322401457756853,3.7155560264910696,-4.006586603270026,20.82924628517693
2021/11/2 15:00,1.81,-14.620482099832156,1.2372793752127094,-1.3858260316700926,-5.794141918317116,-3.6315326348495676,-3.2310643751116808,6.638927300500638,1.447285471797739,0.2942051030387751,0.31322962433839274,3.7200908761833493,-4.006769971943632,20.828799280652635
2021/11/2 16:00,31.91,13.98222417613625,4.9975885822197466,-2.9484304482261883,-6.647304146453921,-3.5847749527509616,-3.077265401247544,6.597820471387197,1.4447128370724942,0.29543206318704346,0.3039780318908365,3.724617406802243,-4.006950836268118,20.828352216250924
2021/11/2 17:00,31.07,14.140333836468592,2.1617724415750237,-2.4602124954752984,-5.794375584044768,-3.20182836063242,-2.9112080832164255,6.552592411363287,1.4417793488071484,0.2965882697705199,0.29464670110369084,3.729135617256726,-4.007129195007636,20.827905092031557
2021/11/2 18:00,1.63,-13.785460183082249,-4.0381141067811015,-0.6733314704139663,-3.6694777279760764,-2.546635709620181,-2.735478886746381,6.5033002514014875,1.4384892700258571,0.2976745353813053,0.28523566022755276,3.733645506455764,-4.0073050469262945,20.82745790805428
